,196356,204083,170667,115511,129719,174347,143618,116999,194535,125275
196356,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
204083,0,1.0,0.9619899359229775,0,0.9624458136016206,0.966650642386171,0.9363279652203131,0.9740955750543667,0.9281504806130245,0
170667,0,0.0,1.0,0,0.9514837979246564,0.9534079303290987,0.9209468612609074,0.9765402251916454,0.9355069850316178,0
115511,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1
129719,0,0.0,0.0,0,1.0,0.9721133867571221,0.9270409165125935,0.9680443336537525,0.9270409165125935,0
174347,0,0.0,0.0,0,0.0,1.0,0.914947228730031,0.9728876099794672,0.925169997034202,0
143618,0,0.0,0.0,0,0.0,0.0,1.0,0.9237193375148505,0.9200444146293233,0
116999,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.926880952245996,0
194535,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0
125275,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
